GeneSymbol	counts
ZNF512	178
CCDC121	4
GPN1	21
SUPT7L	271
SLC4A1AP	438
LOC105374378	0
MRPL33	291
RBKS	131
BABAM2-AS1	57
BABAM2	0
MIR4263	0
LOC100505736	0
LOC100505716	0
LOC105374382	0
FOSL2-AS1	1
FOSL2	3524
PLB1	0
PPP1CB	452
SPDYA	0
TRMT61B	1
WDR43	1001
SNORD92	0
SNORD53	0
TOGARAM2	2
PCARE	0
CLIP4	224
ALK	0
YPEL5	16
LBH	20
LINC01936	0
LCLAT1	9
CAPN13	2
GALNT14	2
CAPN14	2
EHD3	4
XDH	73
SRD5A2	0
MEMO1	17
DPY30	7
SPAST	8
SLC30A6	3
NLRC4	1
YIPF4	3
BIRC6	970
MIR558	0
BIRC6-AS2	0
TTC27	60
MIR4765	0
LINC00486	0
LOC100271832	0
LTBP1	96
MIR4430	0
RASGRP3	5
FAM98A	8
LINC01317	0
MYADML	8
LINC01320	0
MIR548AD	0
CRIM1-DT	0
CRIM1	2540
FEZ2	16
VIT	0
STRN	200
HEATR5B	3
GPATCH11	7
EIF2AK2	47
SULT6B1	0
CEBPZOS	10
CEBPZ	122
NDUFAF7	286
PRKD3	640
QPCT	192
CDC42EP3	68
PIRAT1	0
RMDN2	0
RMDN2-AS1	0
CYP1B1	47
NA	0
CYP1B1-AS1	0
ATL2	105
LINC02613	0
HNRNPLL	0
GALM	8
SRSF7	1992
GEMIN6	1
DHX57	196
MORN2	97
ARHGEF33	1
LOC375196	6
SOS1	25
NA	0
CDKL4	21
MAP4K3	914
MAP4K3-DT	1
TMEM178A	190
THUMPD2	2
SLC8A1-AS1	0
SLC8A1	2
LINC01913	0
LINC01914	0
LINC02898	8
PKDCC	159
EML4-AS1	0
EML4	1596
COX7A2L	1
KCNG3	0
MTA3	7
OXER1	276
HAAO	160
NA	0
TRI-TAT2-1	0
LINC01819	0
LINC02580	0
ZFP36L2	7160
LINC01126	0
THADA	24
PLEKHH2	4
C1GALT1C1L	64
DYNC2LI1	3
ABCG5	0
ABCG8	0
LRPPRC	132
PPM1B	32
SLC3A1	0
PREPL	0
CAMKMT	18
SIX3-AS1	0
SIX3	0
SIX2	0
LINC01121	0
SRBD1	479
LOC102724965	0
PRKCE	1
EPAS1	35
LINC02583	0
TMEM247	0
ATP6V1E2	1
RHOQ	0
RHOQ-AS1	0
PIGF	8
CRIPT	39
SOCS5	0
LINC01118	0
LINC01119	15
MCFD2	868
TTC7A	367
STPG4	0
CALM2	61
EPCAM-DT	0
BCYRN1	0
EPCAM	56
MIR559	0
MSH2	452
KCNK12	35
MSH2-OT1	0
MSH6	473
FBXO11	10
FOXN2	1
PPP1R21	6
STON1-GTF2A1L	0
STON1	58
GTF2A1L	0
LHCGR	0
FSHR	0
MIR548BA	0
NRXN1	4
MIR8485	0
NRXN1-DT	0
MIR4431	0
ASB3	0
GPR75-ASB3	0
CHAC2	12
ERLEC1	33
MIR3682	0
GPR75	0
PSME4	569
ACYP2	4
TSPYL6	120
C2orf73	0
SPTBN1	3932
RPL23AP32	739
EML6	2
RTN4	2260
CLHC1	1
RPS27A	48
MTIF2	26
PRORSD1P	33
CCDC88A	1
CFAP36	19
PPP4R3B	9
PNPT1	591
EFEMP1	1196
MIR217HG	0
MIR217	0
MIR216A	0
MIR216B	0
LOC100129434	50
CCDC85A	6
VRK2	110
FANCL	172
LINC01122	0
LINC01793	0
MIR4432	0
BCL11A	591
PAPOLG	129
REL-DT	0
REL	39
PUS10	48
PEX13	479
SANBR	3
C2orf74-DT	7
C2orf74	0
AHSA2P	2
USP34	207
SNORA70B	577
XPO1	3
FAM161A	3
CCT4	20
COMMD1	31
B3GNT2	8
MIR5192	0
TMEM17	3
EHBP1	0
EHBP1-AS1	0
OTX1	0
DBIL5P2	1
WDPCP	98
MDH1	146
UGP2	6
VPS54	89
PELI1	713
LINC00309	0
LOC100507006	0
MIR4433B	0
MIR4433A	0
LGALSL	199
AFTPH-DT	0
AFTPH	0
MIR4434	0
LINC02579	0
SERTAD2	5
LINC01800	0
LINC02245	7
SLC1A4	27
CEP68	415
RAB1A	3
ACTR2	11
SPRED2	496
NA	0
MIR4778	0
LINC01873	0
MEIS1-AS3	0
MEIS1	23
MEIS1-AS2	0
LINC01798	0
LINC01797	0
LINC01799	0
LINC01628	0
LINC01828	0
LINC01829	0
LOC101927661	0
ETAA1	14
LINC01812	0
C1D	107
DNAAF10	15
PNO1	77
PPP3R1	17
CNRIP1	179
PLEK	2
FBXO48	2
APLF	103
PROKR1	0
ARHGAP25	6
BMP10	0
GKN2	0
GKN1	0
ANTXR1	13
MIR3126	0
GFPT1	34
NFU1	253
AAK1	61
SNORA36C	113
ANXA4	2037
GMCL1	0
SNRNP27	2
MXD1	69
ASPRV1	17
PCBP1-AS1	0
PCBP1	2257
LINC01816	42
C2orf42	0
TIA1	12
TRG-CCC2-1	0
MIR1285-2	0
PCYOX1	71
SNRPG	1
FAM136A	191
TGFA	31
TGFA-IT1	0
ADD2	2
FIGLA	0
CLEC4F	0
CD207	1
LINC01143	0
VAX2	0
ATP6V1B1	1
ATP6V1B1-AS1	5
ANKRD53	0
TEX261	1166
OR7E91P	0
NAGK	12
MCEE	109
MPHOSPH10	306
PAIP2B	0
ZNF638	229
DYSF	12
CYP26B1	20
EXOC6B	7
SPR	470
EMX1	0
SFXN5	3
RAB11FIP5	10
NOTO	1
SMYD5	5
PRADC1	1
CCT7	7
FBXO41	66
EGR4	0
ALMS1	1
ALMS1-IT1	0
NAT8	1
ALMS1P1	1
NAT8B	10
TPRKB	6
DUSP11	589
C2orf78	0
STAMBP	235
ACTG2	13
DGUOK	118
DGUOK-AS1	0
TET3	4
BOLA3	2
BOLA3-DT	1
MOB1A	10
MTHFD2	19
SLC4A5	5
DCTN1	30
DCTN1-AS1	1
NA	0
C2orf81	10
WDR54	31
RTKN	49
INO80B-WBP1	0
INO80B	0
WBP1	0
MOGS	4
MRPL53	12
CCDC142	7
TTC31	6
LBX2	0
LBX2-AS1	120
PCGF1	17
TLX2	0
DQX1	0
AUP1	62
HTRA2	1
LOXL3	37
DOK1	2
M1AP	2
SEMA4F	4
HK2	9
LINC01291	0
POLE4	14
TACR1	0
MIR5000	0
EVA1A	34
EVA1A-AS	0
MRPL19	9
GCFC2	87
LRRTM4	0
LRRTM4-AS1	0
LOC101927967	0
LINC01851	0
SNAR-H	0
LOC101927948	0
REG3G	0
REG1B	0
REG1A	0
REG1CP	0
REG3A	0
CTNNA2-AS1	0
CTNNA2	0
MIR4264	0
MIR8080	0
LRRTM1	0
LINC01815	0
DHFRP3	0
LINC01809	0
FUNDC2P2	0
SUCLG1	2
DNAH6	50
TRABD2A	2
TMSB10	18602
KCMF1	526
TCF7L1	285
LOC102724579	0
TGOLN2	3
RETSAT	4
ELMOD3	199
CAPG	52
SH2D6	5
PARTICL	44
MAT2A	925
GGCX	54
VAMP8	1578
VAMP5	345
RNF181	39
TMEM150A	13
USP39	727
C2orf68	6
SFTPB	99
GNLY	6
ATOH8	50
MIR6071	0
LOC284950	0
ST3GAL5	1
ST3GAL5-AS1	0
NA	1
POLR1A	5
PTCD3	57
SNORD94	6708
IMMT	2
MIR4779	0
MRPL35	1
REEP1	0
KDM3A	291
CHMP3	0
RNF103-CHMP3	0
RNF103	15
RMND5A	3
CD8A	388
CD8B	1
ANAPC1P1	5
RGPD1	22
PLGLB1	11
ANAPC1P2	2
LOC102724642	0
MIR4771-1	0
NA	0
NA	0
CYTOR	460
MIR4435-1	0
ANAPC1P4	2
PLGLB2	3
RGPD2	20
KRCC1	141
SMYD1	0
MIR4780	0
FABP1	0
THNSL2	240
FOXI3	38
SPMIP9	0
LOC101928371	0
EIF2AK3	1
EIF2AK3-DT	1
RPIA	3
ANKRD36BP2	59
MIR4436A	0
IGKC	273
IGKJ5	0
IGKJ4	0
IGKJ3	0
IGKJ2	0
IGKJ1	0
IGKV4-1	14
IGKV5-2	0
IGKV7-3	0
IGKV2-4	0
IGKV1-5	2
IGKV1-6	0
IGKV3-7	0
IGKV1-8	0
IGKV1-9	0
IGKV2-10	0
IGKV3-11	0
IGKV1-12	0
IGKV1-13	0
IGKV2-14	0
IGKV3-15	0
IGKV1-16	0
IGKV1-17	0
IGKV2-18	0
IGKV2-19	0
IGKV3-20	0
IGKV6-21	0
IGKV1-22	0
IGKV2-23	0
IGKV2-24	0
IGKV3-25	0
IGKV2-26	0
IGKV1-27	0
IGKV2-28	0
IGKV2-29	0
IGKV2-30	0
IGKV3-31	0
IGKV1-32	0
IGKV1-33	0
IGKV3-34	0
IGKV1-35	0
IGKV2-36	0
IGKV1-37	0
IGKV2-38	0
IGKV1-39	0
IGKV2-40	0
NA	0
IGKV2D-40	0
IGKV1D-39	0
IGKV1D-37	0
IGKV1D-33	0
IGKV2D-30	0
IGKV2D-29	0
IGKV2D-28	0
IGKV2D-26	0
IGKV2D-24	0
IGKV6D-21	0
IGKV3D-20	0
IGKV6D-41	0
IGKV1D-17	0
IGKV1D-16	0
IGKV3D-15	0
IGKV1D-13	0
IGKV1D-12	0
IGKV3D-11	0
NA	0
IGKV1D-42	0
IGKV1D-43	0
IGKV1D-8	0
IGKV3D-7	0
NA	0
NA	0
NA	0
LSP1P4	0
GGT8P	8
ACTR3BP2	1
LOC100133920	0
AQP7B	1
FAM95A	1
ANKRD20A8P	1
TEKT4	0
LOC442028	0
MAL	3
MRPS5	71
ZNF514	12
ZNF2	16
NA	0
PROM2	293
KCNIP3	5
FAHD2A	15
TRIM43B	0
TRIM43	0
LINC00342	2
ANKRD36C	142
FAHD2CP	1
GPAT2	137
ADRA2B	9
ASTL	0
DUSP2	2
STARD7	576
STARD7-AS1	0
TMEM127	23
CIAO1	13
SNRNP200	13
ITPRIPL1	0
NCAPH	2
NEURL3	2
ARID5A	7
KANSL3	79
FER1L5	0
LMAN2L	5
CNNM4	524
MIR3127	0
CNNM3	819
ANKRD23	20
ANKRD39	348
SEMA4C	120
NA	0
FAM178B	0
LOC101927053	0
FAHD2B	20
NA	0
ANKRD36	240
LOC100506076	14
APPAT	10
NA	0
ANKRD36B	229
COX5B	3038
ACTR1B	309
C2orf92	0
ZAP70	156
TMEM131	32
VWA3B	15
CNGA3	0
INPP4A	274
COA5	347
UNC50	298
MGAT4A	53
LINC02611	0
CRACDL	2
TSGA10	21
C2orf15	0
LIPT1	0
MITD1	584
MRPL30	2
LYG2	0
LYG1	33
TXNDC9	0
EIF5B	1317
REV1	1
AFF3	57
LINC01104	0
LONRF2	6
CHST10	1
NMS	0
PDCL3	1
NPAS2	69
NPAS2-AS1	0
RPL31	18
TBC1D8	6
TBC1D8-AS1	0
CNOT11	9
RNF149	11
SNORD89	0
MIR5696	0
CREG2	0
RFX8	0
MAP4K4	6
LINC01127	0
IL1R2	4
IL1R1	1243
IL1RL2	29
IL1RL1	1
IL18R1	55
IL18RAP	4
MIR4772	0
SLC9A4	1
SLC9A2	0
MFSD9	103
TMEM182	0
LOC100287010	0
LINC01102	0
LINC01103	0
LINC01114	0
PANTR1	0
POU3F3	5
LINC01159	0
MRPS9-AS2	0
MRPS9	0
MRPS9-AS1	0
LINC01918	0
GPR45	10
TGFBRAP1	40
C2orf49-DT	0
C2orf49	2
FHL2	39
LINC02946	0
NCK2	0
ECRG4	122
UXS1	8
PLGLA	0
RGPD3	1
ST6GAL2	8
GACAT1	0
RGPD4-AS1	0
RGPD4	4
SLC5A7	0
SULT1C3	1
SULT1C2	0
SULT1C5P	4
SULT1C4	1
GCC2	4
LIMS1	233
RANBP2	446
CCDC138	45
EDAR	19
SH3RF3-AS1	633
SH3RF3	262
MIR4265	0
NA	0
MIR4266	0
NA	0
SEPTIN10	59
SOWAHC	244
RGPD5	21
LIMS3	4
LIMS3-LOC440895	0
LOC440895	0
LINC01123	158
LOC105373985	0
LOC105373986	0
MIR4267	0
MALL	172
MIR4436B1	0
NPHP1	26
MTLN	0
LOC100507334	5
MIR4436B2	0
LOC105373551	0
LINC01106	148
LOC100288570	15
LIMS4	382
RGPD6	15
BUB1	2
ACOXL	156
ACOXL-AS1	0
BCL2L11	2
NA	0
MIR4435-2	0
MIR4435-2HG	528
NA	0
ANAPC1	5
MIR4771-2	0
MERTK	6
TMEM87B	15
FBLN7	147
ZC3H8	3
ZC3H6	136
RGPD8	128
TTL	405
POLR1B	12
CHCHD5	7
SLC20A1-DT	11
SLC20A1	2081
NT5DC4	0
CKAP2L	2
IL1A	8
IL1B	26
IL37	81
IL36G	12
IL36A	0
IL36B	0
IL36RN	0
IL1F10	0
IL1RN	0
PSD4	6
PAX8	6
PAX8-AS1	4
NA	0
ZNG1B	314
FOXD4L1	1
PGM5P4-AS1	1
PGM5P4	96
FAM138B	0
MIR1302-3	0
WASH2P	124
DDX11L2	0
RPL23AP7	130
RABL2A	63
SLC35F5	10
MIR4782	0
ACTR3-AS1	0
ACTR3	3
LINC02992	35
LINC01191	0
DPP10	0
DPP10-AS3	0
DPP10-AS1	3
DDX18	3
CCDC93	4
NA	0
INSIG2	3
LOC101927709	0
EN1	0
MARCO	1
C1QL2	0
STEAP3	47
STEAP3-AS1	0
C2orf76	0
DBI	35
TMEM37	0
SCTR	20
CFAP221	0
TMEM177	0
LOC101927764	0
PTPN4	268
EPB41L5	73
TMEM185B	430
RALB	568
LOC105373989	0
INHBB	45
LINC01101	3
GLI2	450
TFCP2L1	228
CLASP1	16
RNU4ATAC	0
NA	0
NIFK-AS1	54
NIFK	0
TSN	9
CNTNAP5	0
LOC105373602	0
GYPC	34
TEX51	0
BIN1	0
CYP27C1	2
ERCC3	256
MAP3K2	71
NA	0
MAP3K2-DT	0
PROC	0
MIR4783	0
IWS1	12
MYO7B	0
LIMS2	398
GPR17	2
SFT2D3	59
WDR33	34
POLR2D	173
AMMECR1L	138
SAP130	26
UGGT1	199
HS6ST1	7
LOC101927881	0
LINC01854	0
PLAC9P1	0
LINC01856	0
RAB6C-AS1	0
RAB6C	3
FAR2P1	0
POTEF	90
MED15P9	0
CCDC74B	39
SMPD4	752
MZT2B	0
TUBA3E	0
TRE-TTC1-1	0
CCDC115	461
IMP4	9
PTPN18	20
FAR2P2	0
CYP4F62P	0
POTEI	1
CFC1B	1
PRSS40B	0
PRSS40A	0
CFC1	2
POTEJ	1
CYP4F30P	1
GPR148	7
AMER3	0
ARHGEF4	18
FAM168B	1592
PLEKHB2	30
POTEE	63
LOC440910	0
RAB6D	34
NA	0
LINC01120	0
NOC2LP2	129
MZT2A	809
TUBA3D	0
MIR4784	0
SMPD4BP	437
CCDC74A	123
POTEKP	0
LINC01087	0
LINC03124	4
CDRT15P3	0
LINC01945	0
ANKRD30BL	0
MIR663B	0
ZNF285CP	0
GPR39	42
LYPD1	9
NCKAP5	25
NCKAP5-AS1	0
NCKAP5-AS2	0
MGAT5	196
MIR3679	0
TMEM163	1
ACMSD	4
MIR5590	0
CCNT2-AS1	0
CCNT2	63
MAP3K19	2
RAB3GAP1	573
ZRANB3	26
R3HDM1	12
MIR128-1	0
UBXN4	9
LCT	0
LCT-AS1	0
MCM6	67
DARS1	5
DARS1-AS1	0
CXCR4	1537
THSD7B	7
LOC101928273	0
HNMT	47
SPOPL	2
NXPH2	1
YY1P2	1
LRP1B	2
MIR7157	0
KYNU	0
ARHGAP15	7
LOC101928386	0
GTDC1	148
ZEB2	937
ZEB2-AS1	0
LINC01412	0
TEX41	0
PABPC1P2	1
ACVR2A	55
ORC4	35
MBD5	2
EPC2	476
LOC101928526	0
KIF5C	1
LYPD6B	0
LYPD6	0
MMADHC	9
MMADHC-DT	0
RND3	6
LINC01920	0
LINC02612	0
RBM43	3
NMI	0
LOC101929319	0
TNFAIP6	131
MIR4773-1	0
MIR4773-2	0
RIF1	226
NEB	33
ARL5A	0
CACNB4	35
STAM2	9
FMNL2	16
PRPF40A	188
ARL6IP6	8
RPRM	1
GALNT13	0
GALNT13-AS1	0
KCNJ3	1
LINC01876	0
NR4A2	427
TRA-CGC3-1	0
TRG-GCC2-2	0
GPD2	6
GALNT5	3
ERMN	0
FAM133DP	684
CYTIP	15
ACVR1C	0
ACVR1	555
UPP2	0
CCDC148-AS1	0
CCDC148	0
PKP4	20
DAPL1	0
TANC1	11
MIR6888	0
WDSUB1	3
BAZ2B	594
BAZ2B-AS1	0
MARCHF7	0
CD302	0
LY75-CD302	0
LY75	0
PLA2R1	31
ITGB6	2139
LINC02478	0
RBMS1	11
MIR4785	0
TANK	253
PSMD14-DT	0
LINC01806	0
PSMD14	318
TBR1	0
AHCTF1P1	235
SLC4A10	0
DPP4	33
LOC101929532	0
GCG	0
FAP	75
IFIH1	3
GCA	97
KCNH7	0
KCNH7-AS1	0
FIGN	5
GRB14	32
COBLL1	3
SNORA70F	428
LOC101929633	0
SLC38A11	4
SCN3A	0
SCN2A	0
CSRNP3	62
GALNT3	21
LOC100506124	0
TTC21B	7
TTC21B-AS1	0
LOC102724058	0
SCN1A	0
SCN1A-AS1	0
SCN9A	0
SCN7A	77
XIRP2	0
XIRP2-AS1	0
B3GALT1	0
STK39	27
CERS6	1065
MIR4774	0
CERS6-AS1	0
NOSTRIN	3
SPC25	0
G6PC2	0
ABCB11	0
DHRS9	97
LRP2	3
BBS5	26
KLHL41	0
FASTKD1	21
PPIG	16
CFAP210	5
PHOSPHO2	4
PHOSPHO2-KLHL23	0
KLHL23	0
SSB	5
METTL5	3
UBR3	2
MYO3B	0
MYO3B-AS1	0
ERICH2-DT	0
LINC01124	39
SP5	24
ERICH2	0
GAD1	0
GORASP2	35
TLK1	0
METTL8	12
DCAF17	0
CYBRD1	2179
DYNC1I2	10
SLC25A12	3
HAT1	16
METAP1D	2
DLX1	5
DLX2	0
DLX2-DT	0
ITGA6	9
PDK1	2
RAPGEF4-AS1	0
RAPGEF4	0
MAP3K20	0
MAP3K20-AS1	0
CDCA7	6
SP3	23
LINC01960	0
OLA1	13
LINC01305	0
SP9	0
CIR1	74
SCRN3	169
GPR155	35
WIPF1	12
H3P6	6528
CHRNA1	3
CHN1	2
ATF2	52
MIR933	0
ATP5MC3	11
LNPK	12
EVX2	0
HOXD13	0
HOXD12	0
HOXD11	0
HOXD10	1
HOXD9	3
HOXD8	40
HOXD-AS2	0
HOXD3	0
MIR10B	0
HOXD4	39
HAGLR	11
HAGLROS	0
HOXD1	7
MIR7704	0
MTX2	397
MIR1246	0
LINC01116	10
LINC01117	0
LOC105373759	0
HNRNPA3	113
MIR4444-1	0
NFE2L2	36
MIR3128	0
LOC100130691	4
MIR6512	0
AGPS	9
IFT70B	270
IFT70A	97
PDE11A	0
PDE11A-AS1	0
RBM45	255
OSBPL6	0
CHROMR	0
PRKRA	5
PJVK	1
FKBP7	2
PLEKHA3	47
TTN-AS1	0
TTN	190
LOC101927055	0
CCDC141	7
SESTD1	257
ZNF385B	51
MIR1258	0
CWC22	102
SCHLAP1	0
UBE2E3	1
LINC01934	0
MIR4437	0
ITGA4	10
CERKL	51
NEUROD1	0
ITPRID2	304
PPP1R1C	0
PDE1A	0
DNAJC10	8
FRZB	348
NCKAP1	49
DUSP19	12
NUP35	8
MIR548AE1	0
LOC105373780	0
ZNF804A	0
FSIP2-AS2	0
FSIP2	8
LINC01473	0
ZC3H15	410
ITGAV	2064
FAM171B	20
ZSWIM2	0
CALCRL	0
TFPI	39
LINC01090	0
GULP1	660
MIR561	0
DIRC1	0
COL3A1	28802
MIR1245A	0
MIR1245B	0
MIR3606	0
COL5A2	1983
MIR3129	0
WDR75	277
SLC40A1	1645
ASNSD1	7
ANKAR	3
OSGEPL1	1
OSGEPL1-AS1	5
ORMDL1	15
PMS1	145
C2orf88	6
MSTN	12
HIBCH	7
NA	0
INPP1	639
MFSD6	710
NEMP2	3
NA	0
NAB1	6
GLS	4751
STAT1	31
STAT4	1
MYO1B	45
NABP1	956
LOC729254	0
CAVIN2	514
TMEFF2	0
PCGEM1	0
LINC01821	0
LINC01790	0
SLC39A10	8
DNAH7	62
STK17B	165
HECW2	4
HECW2-AS1	0
CCDC150	6
LOC100130452	0
GTF3C3	4
C2orf66	2
PGAP1	252
ANKRD44	13
ANKRD44-IT1	1
SF3B1	3498
COQ10B	38
HSPD1	15
HSPE1	0
HSPE1-MOB4	0
MOB4	0
RFTN2	0
MARS2	57
BOLL	0
PLCL1	4
LINC01923	0
SATB2	5
SATB2-AS1	0
LINC01877	0
FTCDNL1	0
C2orf69	15
TYW5	0
MAIP1	5
SPATS2L	6
KCTD18	130
SGO2	19
AOX1	9
AOX2P	1
LINC01792	0
BZW1-AS1	0
BZW1	21
RNU6-31P	0
CLK1	11
PPIL3	2
NIF3L1	0
ORC2	1
HYCC2	477
NDUFB3	8
CFLAR	211
CFLAR-AS1	0
CASP10	230
CASP8	0
FLACC1	138
TRAK2	13
STRADB	1
C2CD6	11
TMEM237	3
MPP4	0
ALS2	252
NA	0
CDK15	1
FZD7	36
KIAA2012	0
SUMO1	744
NOP58	604
SNORD70	0
SNORD11B	0
SNORD11	0
BMPR2	32
FAM117B	1
ICA1L	3
WDR12	2
CARF	2
NBEAL1	2449
CYP20A1	55
ABI2	23
RAPH1	858
CD28	2
CTLA4	33
ICOS	0
PARD3B	151
NRP2	88
INO80D	151
GCSHP3	258
NDUFS1	2
EEF1B2	69
SNORD51	0
SNORA41	1196
CMKLR2	3
CMKLR2-AS	0
ZDBF2	147
ADAM23	3
FAM237A	0
DYTN	0
MDH1B	3
FASTKD2	3
MIR3130-1	0
MIR3130-2	0
CPO	0
KLF7	194
MIR2355	0
MIR7845	0
MYOSLID-AS1	0
MIR1302-4	0
CREB1	22
METTL21A	191
CCNYL1	0
MIR4775	0
FZD5	780
PLEKHM3	409
LOC100507443	0
CRYGD	0
CRYGC	0
CRYGB	0
CRYGA	0
C2orf80	0
IDH1	5
IDH1-AS1	0
PIKFYVE	8
PTH2R	8
MAP2	46
UNC80	0
RPE	10
KANSL1L	18
KANSL1L-AS1	0
ACADL	0
MYL1	0
LANCL1-AS1	0
LANCL1	2
CPS1	1
CPS1-IT1	0
ERBB4	97
MIR548F2	0
MIR4776-1	0
MIR4776-2	0
IKZF2	2
SPAG16-DT	0
SPAG16	1
MIR4438	0
VWC2L	0
VWC2L-IT1	0
BARD1	38
SNHG31	0
ABCA12	36
ATIC	42
FN1	796
LOC102724849	0
LINC00607	1
MREG	168
PECR	2
TMEM169	0
XRCC5	88
LINC01963	38
MARCHF4	0
SMARCAL1	1
RPL37A	115
LINC01280	0
IGFBP2	14
IGFBP5	10449
TNP1	0
TESHL	0
DIRC3	83
TNS1	3990
MIR6809	0
RUFY4	0
CXCR2P1	25
CXCR2	4
CXCR1	0
ARPC2	75
TRY-ATA1-1	0
GPBAR1	0
AAMP	18
PNKD	466
TMBIM1	197
MIR6513	0
CATIP-AS2	0
MIR6810	0
CATIP	3
CATIP-AS1	0
SLC11A1	406
CTDSP1	20
MIR26B	0
VIL1	0
USP37	140
CNOT9	11
PLCD4	2
ZNF142	236
BCS1L	6
RNF25	20
STK36	8
TTLL4	7
CYP27A1	427
PRKAG3	7
MIR9500	0
WNT6	0
WNT10A	6
LINC01494	0
CDK5R2	3
LINC00608	0
FEV	0
CRYBA2	0
MIR375	0
LOC100129175	0
CFAP65	20
IHH	0
MIR3131	0
NHEJ1	2
SLC23A3	2
CNPPD1	536
RETREG2	549
ZFAND2B	414
ABCB6	206
ATG9A	391
ANKZF1	17
GLB1L	50
STK16	302
TUBA4A	5
TUBA4B	0
DNAJB2	3
PTPRN	0
MIR153-1	0
RESP18	0
DNPEP	28
DES	332
SPEG	3
SPEGNB	0
GMPPA	164
ASIC4	6
CHPF	354
TMEM198	0
MIR3132	0
OBSL1	9
INHA	5
STK11IP	66
SLC4A3	1
NA	0
MIR4268	0
EPHA4	5
PAX3	0
CCDC140	0
SGPP2	5
FARSB	40
MOGAT1	0
ACSL3	1
KCNE4	4
SCG2	2
AP1S3	53
WDFY1	8
MRPL44	151
SERPINE2	3
FAM124B	5
CUL3	46
DOCK10	6
MIR4439	0
NYAP2	24
LOC646736	0
MIR5702	0
IRS1	16
RHBDD1	0
COL4A4	2
COL4A3	15
MFF-DT	0
MFF	4
TM4SF20	0
MIR5703	0
AGFG1	10
C2orf83	0
SLC19A3	9
CCL20	1
DAW1	21
SPHKAP	0
PID1	26
DNER	2
TRIP12	536
FBXO36	23
SLC16A14	1
SP110	3
SP140	1
SP140L	262
SP100	8
LINC01907	0
CAB39	474
ITM2C	30
GCSIR	0
GPR55	0
SPATA3-AS1	0
SPATA3	0
C2orf72	0
PSMD1	14
HTR2B	3
ARMC9	192
MIR4777	0
B3GNT7	0
NA	0
NCL	2115
SNORA75	3240
SNORD20	0
SNORD82	0
LINC00471	34
NMUR1	0
TEX44	8
PTMA	873
MIR1244-1	0
PDE6D	1
COPS7B	291
MIR1471	0
NPPC	0
DIS3L2	219
MIR562	0
ALPP	5
ECEL1P2	16
ALPG	0
ALPI	0
ECEL1	0
PRSS56	0
CHRND	0
CHRNG	0
TIGD1	227
EIF4E2	8
MIR5001	0
EFHD1	58
GIGYF2	1268
KCNJ13	4
SNORC	0
NGEF	2
NEU2	0
INPP5D	25
ATG16L1	3
SCARNA5	25305
SCARNA6	6823
SAG	0
DGKD	456
USP40	3
UGT1A8	1
UGT1A10	7
UGT1A9	0
UGT1A7	0
UGT1A6	10
UGT1A5	0
UGT1A4	0
UGT1A3	0
DNAJB3	0
LOC100286922	0
UGT1A1	0
MROH2A	0
HJURP	0
MSL3B	0
TRPM8	0
SPP2	0
ARL4C	33
SH3BP4	35
AGAP1	354
GBX2	0
ASB18	0
IQCA1	33
ACKR3	36
NA	0
LOC93463	0
COPS8	12
COL6A3	415
LOC105373957	0
MLPH	6
MIR6811	0
PRLH	0
RAB17	1
LRRFIP1	40
RBM44	0
RAMP1	234
UBE2F	96
UBE2F-SCLY	0
SCLY	0
ESPNL	0
KLHL30	7
ERFE	0
ILKAP	534
LINC02610	0
TARDBPP3	56
HES6	0
PER2	680
TRAF3IP1	3
ASB1	468
LINC01107	1
LOC100287387	0
TWIST2	0
LINC01940	0
HDAC4	2
MIR4440	0
MIR4441	0
MGC16025	123
MIR4269	0
MIR2467	0
LINC02991	0
LOC150935	0
NA	0
MIR4786	0
NDUFA10	71
OR6B2	4
PRR21	0
OR6B3	0
COPS9	72
OTOS	0
GPC1	246
GPC1-AS1	0
MIR149	0
ANKMY1	12
DUSP28	93
RNPEPL1	16
CAPN10-DT	0
CAPN10	173
GPR35	11
AQP12B	0
AQP12A	0
KIF1A	0
AGXT	0
MAB21L4	164
CROCC2	0
UICLM	2
SNED1	16
MTERF4	72
PASK	52
PPP1R7	135
ANO7	0
HDLBP	1201
HDLBP-AS1	0
SEPTIN2	183
FARP2	53
MIR3133	0
STK25	812
BOK-AS1	0
BOK	16
THAP4	9
ATG4B	72
DTYMK	105
ING5	12
D2HGDH	165
GAL3ST2	0
NEU4	0
PDCD1	161
RTP5	0
LINC01237	0
FAM240C	0
LINC01238	0
LINC01881	0
DEFB125	0
DEFB126	0
DEFB127	0
DEFB128	0
DEFB129	0
DEFB132	0
C20orf96	6
ZCCHC3	175
NRSN2-AS1	1
SOX12	194
NRSN2	7
TRIB3	93
RBCK1	547
TBC1D20	844
CSNK2A1	8
TCF15	5
SRXN1	390
SCRT2	0
SLC52A3	7
FAM110A	0
ANGPT4	6
RSPO4	44
LOC105372493	0
PSMF1	1548
TMEM74B	2
C20orf202	1
RAD21L1	0
SNPH	95
FKBP1A-SDCBP2	0
SDCBP2	0
SDCBP2-AS1	5
FKBP1A	49
MIR6869	0
NSFL1C	13
SIRPB2	3
SIRPD	0
SIRPB1	0
SIRPG	3
SIRPG-AS1	0
LOC100289473	0
SIRPA	20
PDYN-AS1	0
PDYN	0
STK35	33
LINC03086	0
TGM3	0
